,Date,High,Low,Open,Close,Volume,Adj Close,ma_crossover,ma_position,code
199,2014-10-15,124.0999984741211,117.5999984741211,123.0,120.6999969482422,1580379.0,88.36566925048828,1,1,EVR.L
199,2014-10-15,1386.5,1333.5,1386.5,1334.0,4869950.0,1200.7418212890625,1,1,PRU.L
199,2014-10-15,2256.0,2198.5,2256.0,2198.5,5052693.0,1648.561279296875,1,1,RDSB.L
199,2014-10-15,1329.0,1285.0,1316.0,1293.0,2051607.0,1004.7744750976562,1,1,PSN.L
199,2014-10-15,1166.1800537109375,1139.43994140625,1162.1099853515625,1148.739990234375,131754.0,996.759765625,1,1,MCRO.L
199,2014-10-15,201.6000061035156,193.6000061035156,200.3999938964844,193.8999938964844,38640495.0,165.84457397460938,1,1,ITV.L
199,2014-10-15,3135.0,3050.0,3133.0,3105.0,304318.0,2879.46337890625,1,1,DCC.L
199,2014-10-15,559.0969848632811,548.4739990234375,556.77197265625,549.8889770507811,996010.0,406.8145446777344,1,1,PHNX.L
199,2014-10-15,115.0999984741211,112.4000015258789,114.0,113.8000030517578,2661931.0,106.93075561523438,1,1,RTO.L
199,2014-10-15,299.4549865722656,291.27301025390625,299.4549865722656,291.4909973144531,5032182.0,244.5842742919922,1,1,DLG.L
199,2014-10-15,4071.679931640625,3975.0,4017.0,3989.0,915623.0,3632.021484375,1,1,WTB.L
199,2014-10-15,1944.0,1853.0,1926.0,1858.0,884519.0,1558.5738525390625,1,1,SVT.L
199,2014-10-15,3006.320068359375,2888.7900390625,2964.530029296875,2899.22998046875,145168.0,2639.54833984375,1,1,PPB.L
199,2014-10-15,451.8999938964844,437.0,450.7999877929688,437.20001220703125,8394274.0,367.45404052734375,1,1,BA.L
199,2014-10-15,1579.0,1517.0,1572.0,1519.0,1004554.0,1388.00390625,1,1,BNZL.L
199,2014-10-15,2171.5,2113.0,2171.5,2114.0,8971890.0,1694.2371826171875,1,1,RDSA.L
199,2014-10-15,223.8650054931641,216.3999938964844,223.1000061035156,216.5,17013129.0,173.7147216796875,1,1,LGEN.L
199,2014-10-15,6560.0,6400.0,6550.0,6420.0,715854.0,5640.76611328125,1,1,NXT.L
199,2014-10-15,337.5780029296875,323.7149963378906,332.7969970703125,324.4800109863281,1122480.0,282.94921875,1,1,SGRO.L
199,2014-10-15,828.0,797.0,828.0,799.0,2419641.0,659.47900390625,1,1,UU.L
199,2014-10-15,1461.0,1413.0,1425.0,1428.0,2492199.0,1292.997314453125,1,1,BRBY.L
199,2014-10-15,5053.169921875,4926.10009765625,5053.169921875,4940.77001953125,1673149.0,4475.2255859375,1,1,RB.L
199,2014-10-15,1514.0,1479.0,1514.0,1479.0,3109153.0,1121.659423828125,1,1,SSE.L
199,2014-10-15,2774.8798828125,2665.840087890625,2722.239990234375,2672.110107421875,899844.0,2492.353759765625,1,1,IHG.L
199,2014-10-15,587.5,562.5,582.5,568.5,628126.0,539.6782836914061,1,1,HLMA.L
199,2014-10-15,468.1000061035156,452.3999938964844,465.70001220703125,457.20001220703125,5956026.0,403.4508972167969,1,1,RSA.L
199,2014-10-15,360.6000061035156,342.20001220703125,359.70001220703125,342.20001220703125,17574676.0,339.4269104003906,1,1,RBS.L
199,2014-10-15,2603.0,2524.0,2602.0,2525.0,2497893.0,1984.154541015625,1,1,IMB.L
199,2014-10-15,681.0,662.5,681.0,662.5,2966211.0,549.4512939453125,1,1,BLND.L
199,2014-10-15,328.0,314.6499938964844,328.0,316.25,43064344.0,281.82757568359375,1,1,GLEN.L
199,2014-10-15,2555.909912109375,2482.0,2536.0,2483.0,4317151.0,2153.523681640625,1,1,ULVR.L
199,2014-10-15,1803.0,1756.0,1782.0,1785.0,493634.0,1693.93017578125,1,1,HIK.L
199,2014-10-15,4319.5,4179.0,4240.0,4264.5,5726768.0,3500.43603515625,1,1,AZN.L
199,2014-10-15,1830.0,1789.0,1824.0,1794.0,1522714.0,1700.4979248046875,1,1,LSE.L
199,2014-10-15,947.5,892.0,932.0,893.0,4690890.0,832.8546752929688,1,1,AHT.L
199,2014-10-15,955.5,915.0,952.0,921.5,7359276.0,839.0359497070312,1,1,SN.L
199,2014-10-15,497.6000061035156,477.760009765625,490.0,491.0,38185.0,480.65411376953125,1,1,NMC.L
199,2014-10-15,1139.0,1113.0,1139.0,1113.0,3014919.0,928.3401489257812,1,1,PSON.L
199,2014-10-15,637.7999877929688,616.4000244140625,636.9000244140625,617.0,36543796.0,462.9195556640625,1,1,HSBA.L
199,2014-10-15,804.0,761.5,790.0,794.0,2573544.0,753.57177734375,1,1,FRES.L
199,2014-10-15,473.8559875488281,458.45599365234375,473.8559875488281,459.1889953613281,4215320.0,373.8081970214844,1,1,SLA.L
199,2014-10-15,498.3999938964844,486.6000061035156,498.20001220703125,486.70001220703125,10277027.0,393.45458984375,1,1,AV.L
199,2014-10-15,1096.530029296875,1073.0699462890623,1096.530029296875,1074.1300048828123,2181364.0,910.1265869140624,1,1,LAND.L
199,2014-10-15,3454.0,3389.0,3433.0,3389.0,4412917.0,2833.770263671875,1,1,BATS.L
199,2014-10-15,963.8179931640624,942.5449829101562,963.8179931640624,948.5449829101562,11100724.0,764.6972045898438,1,1,NG.L
199,2014-10-15,969.0,938.5,966.0,938.5,5167773.0,850.1716918945312,1,1,REL.L
204,2014-10-22,119.8000030517578,117.5,118.0,119.5,17334146.0,111.20604705810548,1,1,TW.L
205,2014-10-23,414.6000061035156,408.0,414.6000061035156,409.0,5573343.0,346.64947509765625,1,1,BDEV.L
209,2014-10-29,2438.0,2384.0,2389.0,2423.0,656877.0,2125.647705078125,1,1,CCL.L
229,2014-11-26,80.0,79.1050033569336,79.66999816894531,79.52999877929688,93880900.0,68.684814453125,1,1,LLOY.L
230,2014-11-27,3769.389892578125,3677.77001953125,3679.669921875,3762.0,1016023.0,3429.467529296875,1,1,FERG.L
230,2014-11-27,458.20001220703125,434.5,435.70001220703125,457.7999877929688,9555076.0,391.2017822265625,1,1,IAG.L
235,2014-12-04,1146.0799560546875,1129.43994140625,1145.0400390625,1131.52001953125,4052103.0,1016.4493408203124,1,1,CPG.L
234,2014-12-04,3.6315701007843018,3.6315701007843018,3.6315701007843018,3.6315701007843018,0.0,3.0206377506256104,1,1,III.L
236,2014-12-05,231.3999938964844,226.8999938964844,227.0,230.6000061035156,85923605.0,181.40982055664062,1,1,VOD.L
237,2014-12-08,1760.0,1702.0,1755.0,1705.0,1719981.0,1410.397705078125,1,1,EZJ.L
239,2014-12-10,3226.0,3163.0,3167.0,3201.0,689929.0,2998.915771484375,1,1,ABF.L
239,2014-12-10,1924.5,1903.0,1913.5,1903.0,2917754.0,1689.35400390625,1,1,DGE.L
240,2014-12-11,479.7999877929688,474.3659973144531,474.7999877929688,477.5,4498328.0,389.7941589355469,1,1,MKS.L
242,2014-12-15,1310.0,1271.0,1282.0,1279.0,5089391.0,1104.51123046875,1,1,WPP.L
244,2014-12-17,2783.68994140625,2740.81005859375,2740.81005859375,2760.070068359375,208162.0,2518.675537109375,1,1,CRDA.L
244,2014-12-17,405.1000061035156,398.45001220703125,402.3999938964844,401.7999877929688,15548612.0,335.2064514160156,1,1,BT-A.L
244,2014-12-17,1785.0,1713.0,1785.0,1721.0,441206.0,1511.77392578125,1,1,SKG.L
244,2014-12-17,229.4499969482422,223.0200042724609,227.5,228.1000061035156,40153618.0,203.81382751464844,1,1,BARC.L
245,2014-12-18,1032.0,1017.0,1018.0,1032.0,2404381.0,926.9111938476562,1,1,MNDI.L
246,2014-12-19,2704.0,2657.0,2680.0,2691.0,530569.0,2376.69677734375,1,1,SDR.L
246,2014-12-19,458.6000061035156,448.70001220703125,449.1000061035156,457.6000061035156,7092458.0,409.889892578125,1,1,SGE.L
247,2014-12-22,3641.2900390625,3593.64990234375,3626.469970703125,3610.590087890625,245912.0,3286.70263671875,1,1,JMAT.L
247,2014-12-22,489.70001220703125,473.1000061035156,473.1000061035156,475.1000061035156,25358.0,465.08917236328125,1,1,NMC.L
248,2014-12-23,826.135986328125,814.7730102539062,823.864013671875,824.4320068359375,164610.0,752.5250244140625,1,1,HSX.L
250,2014-12-29,3010.52001953125,2954.6201171875,2993.929931640625,2990.81005859375,61343.0,2791.8603515625,1,1,SPX.L
250,2014-12-29,2520.0,2474.3701171875,2520.0,2516.0,239094.0,2141.734619140625,1,1,BKG.L
252,2014-12-31,815.1939697265625,800.5,808.0,814.5,274234.0,712.2747192382812,1,1,STJ.L
253,2015-01-02,302.3949890136719,296.718994140625,301.18499755859375,300.3479919433594,806355.0,262.87860107421875,1,1,SMDS.L
257,2015-01-08,503.0,474.0559997558594,479.70001220703125,503.0,26148.0,492.4012756347656,1,1,NMC.L
258,2015-01-09,413.3999938964844,400.8999938964844,405.2999877929688,402.1000061035156,2250164.0,402.1000061035156,1,1,OCDO.L
259,2015-01-12,1101.0,1082.0,1096.0,1090.0,1822731.0,1004.0270385742188,1,1,EXPN.L
260,2015-01-13,2717.0,2664.0,2669.0,2703.0,2844203.0,2365.52978515625,1,1,ULVR.L
260,2015-01-13,7055.0,6925.0,6950.0,7055.0,428095.0,6244.98583984375,1,1,NXT.L
199,2015-01-19,347.0,342.0,346.70001220703125,344.0,127803.0,344.0,1,1,JE.L
267,2015-01-22,508.0,476.8200073242188,485.0,508.0,38679.0,497.2959289550781,1,1,NMC.L
267,2015-01-22,198.0,192.8000030517578,195.0,197.5,15528467.0,172.61737060546875,1,1,MRW.L
269,2015-01-26,1696.0,1642.0,1676.0,1663.0,2986303.0,1475.656005859375,1,1,CRH.L
277,2015-02-05,122.0999984741211,120.3000030517578,121.6999969482422,122.0999984741211,1467914.0,114.72976684570312,1,1,RTO.L
279,2015-02-09,248.6999969482422,241.5,245.0,245.3999938964844,1883810.0,155.34085083007812,1,1,RMV.L
281,2015-02-11,56.19599914550781,54.8759994506836,55.46500015258789,55.18000030517578,9523831.0,43.154823303222656,1,1,MRO.L
283,2015-02-13,1478.0,1456.0,1472.0,1459.0,426711.0,1277.2772216796875,1,1,ADM.L
284,2015-02-16,345.20001220703125,341.79998779296875,341.79998779296875,343.0,4419573.0,305.9816589355469,1,1,KGF.L
288,2015-02-20,495.7739868164063,487.947998046875,493.9320068359375,495.7739868164063,621646.0,436.3846130371094,1,1,INF.L
291,2015-02-25,550.0,542.0,549.5,544.0,7440107.0,439.776611328125,1,1,AV.L
292,2015-02-26,848.5,820.81201171875,827.0,824.0,982962.0,782.044189453125,1,1,FRES.L
296,2015-03-04,1567.0,1544.75,1549.5,1566.0,6330732.0,1263.2635498046875,1,1,GSK.L
297,2015-03-05,81.18000030517578,79.6760025024414,80.0,80.94000244140625,177584135.0,69.90254211425781,1,1,LLOY.L
301,2015-03-11,236.4620056152344,233.75,235.9499969482422,235.4499969482422,17773551.0,230.4985809326172,1,1,TSCO.L
307,2015-03-19,1217.0,1183.0,1203.0,1189.0,1275509.0,1106.149169921875,1,1,HL.L
310,2015-03-24,1569.25,1550.0,1569.0,1556.0,2567494.0,1201.3018798828125,1,1,SSE.L
319,2015-04-08,956.75,943.5,950.0,944.0,4194517.0,886.597900390625,1,1,RR.L
318,2015-04-09,2.775059938430786,2.775059938430786,2.775059938430786,2.775059938430786,0.0,2.6913015842437744,1,1,SMT.L
324,2015-04-15,288.3999938964844,274.60000610351557,275.70001220703125,284.70001220703125,11573947.0,241.7200164794922,1,1,SBRY.L
326,2015-04-17,480.0,473.5,474.3999938964844,479.3500061035156,49267432.0,367.658935546875,1,1,BP.L
329,2015-04-22,2685.0,2633.0,2685.0,2650.0,805321.0,2478.91455078125,1,1,ITRK.L
334,2015-04-29,790.5,767.5,780.0,784.0,4536503.0,732.6766357421875,1,1,ANTO.L
339,2015-05-07,1571.0,1527.6199951171875,1544.0,1564.0,3016264.0,1207.4783935546875,1,1,SSE.L
339,2015-05-07,996.0570068359376,974.1649780273438,994.1530151367188,984.635009765625,7388887.0,934.6636962890624,1,1,STAN.L
345,2015-05-15,1472.0,1388.0,1457.0,1391.0,862260.0,1265.794189453125,1,1,CCH.L
363,2015-06-11,614.9000244140625,608.2999877929688,612.7999877929688,611.2999877929688,22685515.0,479.05474853515625,1,1,HSBA.L
377,2015-07-01,1156.0,1135.0,1136.0,1150.0,1495693.0,1043.987548828125,1,1,SMIN.L
387,2015-07-15,3142.0,3098.0,3142.0,3125.0,443488.0,2960.031982421875,1,1,ABF.L
394,2015-07-24,1890.0,1858.0,1868.0,1860.0,7084878.0,1669.763427734375,1,1,DGE.L
406,2015-08-11,509.0,502.5,507.0,507.0,2451866.0,449.50372314453125,1,1,RSA.L
417,2015-08-26,2261.0,2219.0,2251.0,2243.0,700473.0,2137.917724609375,1,1,HIK.L
418,2015-08-27,2555.0,2494.0,2508.0,2533.0,653120.0,2399.63427734375,1,1,ITRK.L
425,2015-09-08,1183.0,1160.0,1160.0,1165.0,1731208.0,1092.0130615234377,1,1,SN.L
437,2015-09-24,1798.0,1744.0,1760.0,1756.0,1759284.0,1489.894287109375,1,1,EZJ.L
200,2015-10-06,1281.8599853515625,1266.719970703125,1281.0,1268.0,766373.0,798.8130493164062,1,1,TUI.L
458,2015-10-23,1025.1300048828123,1014.5399780273438,1022.0700073242188,1018.9099731445312,4945996.0,857.2921142578125,1,1,NG.L
467,2015-11-05,3901.5,3845.22998046875,3857.5,3860.0,1662241.0,3360.870361328125,1,1,BATS.L
467,2015-11-05,1412.27001953125,1385.5999755859375,1392.0,1411.199951171875,1910007.0,1225.6834716796875,1,1,LAND.L
469,2015-11-09,1171.0,1155.0,1164.0,1155.0,1824771.0,1071.9508056640623,1,1,REL.L
405,2015-11-10,449.0,434.6759948730469,448.8999938964844,440.1000061035156,1896480.0,440.1000061035156,1,1,JE.L
472,2015-11-12,950.030029296875,934.5,938.5,936.5,1324320.0,804.0791625976562,1,1,UU.L
474,2015-11-16,2575.0,2530.0,2530.0,2563.0,195415.0,2445.15380859375,1,1,ITRK.L
477,2015-11-19,843.0,830.0,837.5,841.5,3022383.0,722.0681762695312,1,1,BLND.L
481,2015-11-25,2621.0,2586.0,2587.0,2614.0,391946.0,2512.767822265625,1,1,LSE.L
483,2015-11-27,1912.0,1889.0,1895.0,1904.0,271207.0,1796.35595703125,1,1,BNZL.L
483,2015-11-27,696.72998046875,689.0819702148438,689.0819702148438,695.9650268554688,233734.0,558.6925048828125,1,1,PHNX.L
484,2015-11-30,722.0,704.0,713.5,715.0,1582349.0,681.7997436523438,1,1,FRES.L
484,2015-11-30,502.6000061035156,496.0,499.5,496.45001220703125,17376779.0,421.9424133300781,1,1,BT-A.L
484,2015-11-30,54.73400115966797,53.6150016784668,54.02999877929688,54.72800064086914,25258911.0,50.25561904907226,1,1,MRO.L
484,2015-11-30,1931.0,1909.8699951171875,1920.0,1910.0,3231850.0,1749.0390625,1,1,DGE.L
486,2015-12-02,2882.10009765625,2831.570068359375,2836.0,2870.0,2084047.0,2587.45263671875,1,1,ULVR.L
487,2015-12-03,1031.0,996.0,1025.0,999.0,879307.0,897.5445556640625,1,1,STJ.L
489,2015-12-07,245.7519989013672,241.6999969482422,245.1999969482422,241.6999969482422,5264925.0,214.8963623046875,1,1,SBRY.L
494,2015-12-14,1500.0,1467.0,1493.0,1467.0,4936385.0,1303.5565185546875,1,1,WPP.L
493,2015-12-15,2.6696600914001465,2.6696600914001465,2.6696600914001465,2.6696600914001465,0.0,2.617903470993042,1,1,SMT.L
496,2015-12-16,3180.570068359375,3152.7099609375,3162.35009765625,3160.169921875,234403.0,2948.358642578125,1,1,CRDA.L
497,2015-12-17,1174.0,1160.0,1172.0,1168.0,2098160.0,1091.484375,1,1,EXPN.L
497,2015-12-17,1659.280029296875,1636.6600341796875,1647.4100341796875,1656.050048828125,908905.0,1459.5562744140625,1,1,MCRO.L
497,2015-12-17,1933.0,1907.0,1911.0,1921.0,1237683.0,1747.455322265625,1,1,CRH.L
500,2015-12-22,270.29998779296875,264.91000366210943,269.0,268.79998779296875,7453328.0,237.85272216796875,1,1,ITV.L
501,2015-12-23,269.20001220703125,265.02999877929693,265.60000610351557,267.79998779296875,12233568.0,224.4114532470703,1,1,LGEN.L
501,2015-12-23,1210.56005859375,1193.9200439453125,1200.1600341796875,1209.52001953125,1430262.0,1112.6265869140623,1,1,CPG.L
506,2016-01-04,1106.0,1077.0,1102.0,1080.0,2993545.0,1023.0072631835938,1,1,AHT.L
199,2016-01-04,444.0,430.8999938964844,441.20001220703125,436.20001220703125,1401502.0,420.35235595703125,1,1,AUTO.L
506,2016-01-04,4568.0,4463.5,4565.0,4478.0,2243185.0,3832.449462890625,1,1,AZN.L
507,2016-01-05,499.1000061035156,487.70001220703125,496.1000061035156,494.0,5480159.0,441.0880737304688,1,1,BA.L
507,2016-01-05,1767.0,1743.0,1745.0,1762.0,808658.0,1494.985107421875,1,1,EZJ.L
268,2016-01-13,1284.3199462890625,1251.0,1280.0,1256.0,754238.0,791.2532348632812,1,1,TUI.L
523,2016-01-27,409.47198486328125,402.7789916992188,409.47198486328125,405.3609924316406,2124759.0,366.4547119140625,1,1,SGRO.L
534,2016-02-11,1367.5,1337.5,1353.0,1345.5,11338637.0,1130.3587646484375,1,1,GSK.L
543,2016-02-24,1156.0,1138.0,1151.0,1146.0,1501486.0,1081.6201171875,1,1,SN.L
545,2016-02-26,941.0,923.5,938.5,926.5,1226795.0,806.5132446289062,1,1,UU.L
545,2016-02-26,1899.5,1861.5,1892.0,1865.0,3485076.0,1728.7408447265625,1,1,DGE.L
546,2016-02-29,2227.0,2181.0,2208.0,2184.0,1942148.0,1697.15966796875,1,1,PSN.L
548,2016-03-02,1216.0,1181.0,1214.0,1194.0,1734375.0,1123.69091796875,1,1,EXPN.L
549,2016-03-03,208.8999938964844,204.8000030517578,205.6000061035156,206.6999969482422,11490761.0,192.0651397705078,1,1,MRW.L
558,2016-03-16,2960.0,2869.0,2926.0,2870.0,631178.0,2758.853759765625,1,1,LSE.L
561,2016-03-21,3185.9599609375,3138.72998046875,3138.72998046875,3175.18994140625,288573.0,2962.3720703125,1,1,CRDA.L
565,2016-03-29,279.60000610351557,274.20001220703125,276.29998779296875,276.0,4547910.0,245.3926086425781,1,1,SBRY.L
565,2016-03-29,3553.0,3512.0,3530.0,3553.0,84955.0,3383.1328125,1,1,SPX.L
567,2016-03-31,3598.320068359375,3475.489990234375,3509.330078125,3598.320068359375,1417837.0,3450.806884765625,1,1,IHG.L
568,2016-04-01,718.9089965820312,709.2789916992188,715.8499755859375,715.4669799804688,668165.0,574.347900390625,1,1,PHNX.L
569,2016-04-04,3401.0,3348.0,3353.0,3393.0,388131.0,3236.9130859375,1,1,ABF.L
569,2016-04-04,914.5,901.0,901.0,913.0,1435082.0,794.7615356445312,1,1,UU.L
571,2016-04-06,191.5500030517578,187.6499938964844,187.8999938964844,191.4499969482422,15973240.0,187.4238739013672,1,1,TSCO.L
572,2016-04-07,2008.0,1981.4100341796875,1985.0,1990.0,1548635.0,1843.014892578125,1,1,CRH.L
576,2016-04-13,158.5,151.6999969482422,152.4499969482422,158.5,93071177.0,148.98655700683594,1,1,GLEN.L
578,2016-04-15,1202.0,1194.0,1198.0,1202.0,2810046.0,1134.4742431640625,1,1,SN.L
578,2016-04-15,135.05799865722656,124.0,125.5,133.80000305175778,2241834.0,97.95631408691406,1,1,EVR.L
578,2016-04-15,1827.5,1805.5,1817.5,1814.0,6757272.0,1605.347412109375,1,1,RDSA.L
579,2016-04-18,1094.0,1075.0,1088.0,1091.0,581695.0,1031.12646484375,1,1,SMIN.L
579,2016-04-18,473.70001220703125,464.6000061035156,465.7999877929688,473.2999877929688,1304079.0,429.24835205078125,1,1,RSA.L
579,2016-04-18,360.1000061035156,354.70001220703125,354.70001220703125,358.79998779296875,4928034.0,329.1873474121094,1,1,KGF.L
579,2016-04-18,1805.0,1702.27001953125,1770.0,1805.0,6805010.0,1492.1143798828125,1,1,RDSB.L
580,2016-04-19,3704.0,3628.0,3675.0,3669.0,561605.0,3332.623046875,1,1,CCL.L
581,2016-04-20,695.0,677.9500122070312,691.5,684.0,4099883.0,660.1483764648438,1,1,RR.L
581,2016-04-20,377.0169982910156,370.3179931640625,375.3420104980469,374.6910095214844,2147712.0,342.4314880371094,1,1,SMDS.L
581,2016-04-22,2.6618800163269043,2.6618800163269043,2.6618800163269043,2.6618800163269043,0.0,2.610274076461792,1,1,SMT.L
584,2016-04-25,731.0,678.0,731.0,679.0999755859375,11267964.0,608.4935302734375,1,1,AAL.L
585,2016-04-26,229.0,225.4499969482422,228.1000061035156,226.6999969482422,41600823.0,187.1632080078125,1,1,VOD.L
588,2016-04-29,4109.27978515625,4033.280029296875,4090.280029296875,4033.280029296875,660502.0,3789.954345703125,1,1,FERG.L
588,2016-04-29,2231.0,2207.0,2214.0,2227.0,643032.0,1974.6942138671875,1,1,SVT.L
590,2016-05-04,233.6000061035156,229.6000061035156,232.1999969482422,231.1000061035156,10729186.0,184.69528198242188,1,1,CNA.L
592,2016-05-06,1500.0,1473.0,1478.0,1500.0,3794262.0,1228.8590087890625,1,1,SSE.L
591,2016-05-09,2913.0,2847.0,2907.0,2848.0,390198.0,2648.991943359375,1,1,JMAT.L
604,2016-05-24,359.8500061035156,355.54998779296875,356.1499938964844,357.79998779296875,32425630.0,299.66943359375,1,1,BP.L
605,2016-05-25,2296.0,2249.0,2290.0,2280.0,675743.0,2195.308349609375,1,1,HIK.L
616,2016-06-10,427.9230041503906,416.16400146484375,426.3940124511719,416.5459899902344,1203661.0,386.8571472167969,1,1,SGRO.L
558,2016-06-21,450.0,438.6000061035156,450.0,445.20001220703125,2222592.0,445.20001220703125,1,1,JE.L
623,2016-06-21,2043.5,1990.0,2003.5,2031.5,3474847.0,1740.84765625,1,1,RIO.L
